article_id,source_title,source_url,updated_at,campus,area,floor,window_no,window_name,location_hint,dish_name,review_status,types,available,heat,duplicate_count,review_id
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,18,米线水煮肉片,竹园二层餐厅 · 二层 · 18号窗口 · 米线水煮肉片,粒肠饭,pending,rice,lunch；dinner,none,1,1863640690423b4f
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,18,米线水煮肉片,竹园二层餐厅 · 二层 · 18号窗口 · 米线水煮肉片,肉卷饭,pending,rice；protein,lunch；dinner,none,1,5c5ee2ee1e0e6411
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,18,米线水煮肉片,竹园二层餐厅 · 二层 · 18号窗口 · 米线水煮肉片,肉卷米线,pending,rice；noodle；protein,lunch；dinner,none,1,e2a3560b664a5431
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,18,米线水煮肉片,竹园二层餐厅 · 二层 · 18号窗口 · 米线水煮肉片,烧肉饭,pending,rice；protein,lunch；dinner,none,1,8e71ff713bee5ce6
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,18,米线水煮肉片,竹园二层餐厅 · 二层 · 18号窗口 · 米线水煮肉片,烧鸭饭,pending,rice,lunch；dinner,none,1,a3c34f356d50ed13
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,18,米线水煮肉片,竹园二层餐厅 · 二层 · 18号窗口 · 米线水煮肉片,酸菜,pending,spicy,lunch；dinner,none,1,364b59bfd57135dd
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,18,米线水煮肉片,竹园二层餐厅 · 二层 · 18号窗口 · 米线水煮肉片,藤椒,pending,spicy,lunch；dinner,medium,1,b145e2dad10e06f7
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,18,米线水煮肉片,竹园二层餐厅 · 二层 · 18号窗口 · 米线水煮肉片,五花肉饭,pending,rice；protein,lunch；dinner,none,1,96c7ce722eefa9dd
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,18,米线水煮肉片,竹园二层餐厅 · 二层 · 18号窗口 · 米线水煮肉片,鱼丸米线,pending,rice；noodle；protein,lunch；dinner,none,1,ac7b5e26354af20d
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,18,米线水煮肉片,竹园二层餐厅 · 二层 · 18号窗口 · 米线水煮肉片,猪脚饭,pending,rice,lunch；dinner,none,1,951099b1c1c5d451
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,19,隆江猪脚饭,竹园二层餐厅 · 二层 · 19号窗口 · 隆江猪脚饭,二合一,pending,rice,lunch；dinner,none,1,e2b9ad804d319c64
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,19,隆江猪脚饭,竹园二层餐厅 · 二层 · 19号窗口 · 隆江猪脚饭,鸡丝拌面,pending,noodle；protein,lunch；dinner,none,1,d8f6b131eaab8250
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,19,隆江猪脚饭,竹园二层餐厅 · 二层 · 19号窗口 · 隆江猪脚饭,鸡汤面,pending,noodle；light；protein,lunch；dinner,none,1,8d1d9a5d2dbc48ab
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,19,隆江猪脚饭,竹园二层餐厅 · 二层 · 19号窗口 · 隆江猪脚饭,粒肠饭,pending,rice,lunch；dinner,none,1,fab671767cfbcf82
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,19,隆江猪脚饭,竹园二层餐厅 · 二层 · 19号窗口 · 隆江猪脚饭,肉卷饭,pending,rice；protein,lunch；dinner,none,1,9a417a5e8db6f1c0
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,19,隆江猪脚饭,竹园二层餐厅 · 二层 · 19号窗口 · 隆江猪脚饭,三合一,pending,rice,lunch；dinner,none,1,01343d4669dd5e61
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,19,隆江猪脚饭,竹园二层餐厅 · 二层 · 19号窗口 · 隆江猪脚饭,臊子面,pending,noodle；local,lunch；dinner,none,1,6a679ea0b8020d43
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,19,隆江猪脚饭,竹园二层餐厅 · 二层 · 19号窗口 · 隆江猪脚饭,烧肉饭,pending,rice；protein,lunch；dinner,none,1,162b243852a29290
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,19,隆江猪脚饭,竹园二层餐厅 · 二层 · 19号窗口 · 隆江猪脚饭,烧鸭饭,pending,rice,lunch；dinner,none,1,adfe1b36d4ae1a6c
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,19,隆江猪脚饭,竹园二层餐厅 · 二层 · 19号窗口 · 隆江猪脚饭,五花肉饭,pending,rice；protein,lunch；dinner,none,1,308c5df4b20aff5f
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,19,隆江猪脚饭,竹园二层餐厅 · 二层 · 19号窗口 · 隆江猪脚饭,油泼面,pending,noodle；local,lunch；dinner,none,1,0b349b3a4f5c1471
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,19,隆江猪脚饭,竹园二层餐厅 · 二层 · 19号窗口 · 隆江猪脚饭,炸酱面,pending,noodle；snack,lunch；dinner,none,1,71ed78b65c971582
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,19,隆江猪脚饭,竹园二层餐厅 · 二层 · 19号窗口 · 隆江猪脚饭,猪脚饭,pending,rice,lunch；dinner,none,1,4e9a9bd7272f3574
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,2,重庆鸡公煲,竹园二层餐厅 · 二层 · 2号窗口 · 重庆鸡公煲,各种配菜）,pending,rice,lunch；dinner,none,1,e77534216c94f5a6
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,2,重庆鸡公煲,竹园二层餐厅 · 二层 · 2号窗口 · 重庆鸡公煲,鸡公煲（大,pending,protein,lunch；dinner,none,1,8d2796eee99f6315
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,2,重庆鸡公煲,竹园二层餐厅 · 二层 · 2号窗口 · 重庆鸡公煲,麻辣拌,pending,spicy,lunch；dinner,hot,1,0e4e202841d476f6
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,2,重庆鸡公煲,竹园二层餐厅 · 二层 · 2号窗口 · 重庆鸡公煲,麻辣烫,pending,spicy,lunch；dinner,hot,1,d517fbf69e30c69e
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,2,重庆鸡公煲,竹园二层餐厅 · 二层 · 2号窗口 · 重庆鸡公煲,冒烤鸭,pending,rice,lunch；dinner,none,1,0270613658ced715
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,2,重庆鸡公煲,竹园二层餐厅 · 二层 · 2号窗口 · 重庆鸡公煲,小煲,pending,rice,lunch；dinner,none,1,dc0cee04c357a7e6
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,2,重庆鸡公煲,竹园二层餐厅 · 二层 · 2号窗口 · 重庆鸡公煲,油泼黄牛肉,pending,protein；local,lunch；dinner,none,1,20481f5efecd6c0f
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,2,重庆鸡公煲,竹园二层餐厅 · 二层 · 2号窗口 · 重庆鸡公煲,油泼金针肥牛,pending,protein；local,lunch；dinner,none,1,ca9ce4fcd859d79b
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,2,重庆鸡公煲,竹园二层餐厅 · 二层 · 2号窗口 · 重庆鸡公煲,油泼毛血旺,pending,local,lunch；dinner,none,1,f40c2aa33f4390d4
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,2,重庆鸡公煲,竹园二层餐厅 · 二层 · 2号窗口 · 重庆鸡公煲,油泼水煮肉片,pending,spicy；protein；local,lunch；dinner,medium,1,c6fd2e297e491312
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,20,铁蛋刀削面,竹园二层餐厅 · 二层 · 20号窗口 · 铁蛋刀削面,二合一,pending,rice,lunch；dinner,none,1,46614c3778691750
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,20,铁蛋刀削面,竹园二层餐厅 · 二层 · 20号窗口 · 铁蛋刀削面,鸡丝拌面,pending,noodle；protein,lunch；dinner,none,1,bb01b3fa49a80cd6
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,20,铁蛋刀削面,竹园二层餐厅 · 二层 · 20号窗口 · 铁蛋刀削面,鸡汤面,pending,noodle；light；protein,lunch；dinner,none,1,ce2f14e7e62305ee
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,20,铁蛋刀削面,竹园二层餐厅 · 二层 · 20号窗口 · 铁蛋刀削面,三合一,pending,rice,lunch；dinner,none,1,a5fd685d363c6e6d
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,20,铁蛋刀削面,竹园二层餐厅 · 二层 · 20号窗口 · 铁蛋刀削面,臊子面,pending,noodle；local,lunch；dinner,none,1,2efc17a3521a3a0f
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,20,铁蛋刀削面,竹园二层餐厅 · 二层 · 20号窗口 · 铁蛋刀削面,上下滑动查看更多,pending,rice,lunch；dinner,none,1,489b63901f40ecde
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,20,铁蛋刀削面,竹园二层餐厅 · 二层 · 20号窗口 · 铁蛋刀削面,油泼面,pending,noodle；local,lunch；dinner,none,1,3dafebf6d5dccd7c
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,20,铁蛋刀削面,竹园二层餐厅 · 二层 · 20号窗口 · 铁蛋刀削面,炸酱面,pending,noodle；snack,lunch；dinner,none,1,7abedba708129474
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,21,砂锅卤肉饭,竹园二层餐厅 · 二层 · 21号窗口 · 砂锅卤肉饭,把子肉卤肉饭,pending,rice；protein,lunch；dinner,none,1,e4c811a19995af88
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,21,砂锅卤肉饭,竹园二层餐厅 · 二层 · 21号窗口 · 砂锅卤肉饭,地道肠饭,pending,rice,lunch；dinner,none,1,47376a8d213054d6
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,21,砂锅卤肉饭,竹园二层餐厅 · 二层 · 21号窗口 · 砂锅卤肉饭,鸡腿卤肉饭,pending,rice；protein,lunch；dinner,none,1,19c219dd39771956
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,21,砂锅卤肉饭,竹园二层餐厅 · 二层 · 21号窗口 · 砂锅卤肉饭,酱大骨饭,pending,rice,lunch；dinner,none,1,a88bd7ef7a9bbb4e
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,21,砂锅卤肉饭,竹园二层餐厅 · 二层 · 21号窗口 · 砂锅卤肉饭,酱香鸡腿饭,pending,rice；protein,lunch；dinner,none,1,af3e6bb49c0a61a5
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,21,砂锅卤肉饭,竹园二层餐厅 · 二层 · 21号窗口 · 砂锅卤肉饭,卤肉饭,pending,rice；protein,lunch；dinner,none,1,1965622f28a0d5e1
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,21,砂锅卤肉饭,竹园二层餐厅 · 二层 · 21号窗口 · 砂锅卤肉饭,青花椒鸡排饭,pending,rice；spicy；protein,lunch；dinner,mild,1,decbb292aaba1bfd
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,21,砂锅卤肉饭,竹园二层餐厅 · 二层 · 21号窗口 · 砂锅卤肉饭,无骨炸鸡饭,pending,rice；snack；protein,lunch；dinner,none,1,ebce197ba9fac9d5
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,21,砂锅卤肉饭,竹园二层餐厅 · 二层 · 21号窗口 · 砂锅卤肉饭,香干卤肉饭,pending,rice；protein,lunch；dinner,none,1,b8a4136de09b1855
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,21,砂锅卤肉饭,竹园二层餐厅 · 二层 · 21号窗口 · 砂锅卤肉饭,香辣鸡排饭,pending,rice；spicy；protein,lunch；dinner,hot,1,114034d6a3643762
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,21,砂锅卤肉饭,竹园二层餐厅 · 二层 · 21号窗口 · 砂锅卤肉饭,小炒肉饭,pending,rice；protein,lunch；dinner,none,1,cb52183a367fc5b1
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,21,砂锅卤肉饭,竹园二层餐厅 · 二层 · 21号窗口 · 砂锅卤肉饭,鸭腿卤肉饭,pending,rice；protein,lunch；dinner,none,1,92a8afe6455b047d
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,22,鸡排盖浇饭,竹园二层餐厅 · 二层 · 22号窗口 · 鸡排盖浇饭,地道肠饭,pending,rice,lunch；dinner,none,1,f921e5c0a258ebcd
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,22,鸡排盖浇饭,竹园二层餐厅 · 二层 · 22号窗口 · 鸡排盖浇饭,海鲜馄饨,pending,noodle,lunch；dinner,none,1,38a9c596cf578f88
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,22,鸡排盖浇饭,竹园二层餐厅 · 二层 · 22号窗口 · 鸡排盖浇饭,火腿肠粉,pending,noodle,lunch；dinner,none,1,5041b832e3e20ab0
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,22,鸡排盖浇饭,竹园二层餐厅 · 二层 · 22号窗口 · 鸡排盖浇饭,鸡蛋肠粉,pending,noodle；protein,lunch；dinner,none,1,91a9f511fe8588bf
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,22,鸡排盖浇饭,竹园二层餐厅 · 二层 · 22号窗口 · 鸡排盖浇饭,酱大骨饭,pending,rice,lunch；dinner,none,1,3d54553149748be1
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,22,鸡排盖浇饭,竹园二层餐厅 · 二层 · 22号窗口 · 鸡排盖浇饭,酱香鸡饭,pending,rice；protein,lunch；dinner,none,1,1b8cf15038ff2519
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,22,鸡排盖浇饭,竹园二层餐厅 · 二层 · 22号窗口 · 鸡排盖浇饭,酱香鸡腿饭,pending,rice；protein,lunch；dinner,none,1,554cbc24ee5103b2
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,22,鸡排盖浇饭,竹园二层餐厅 · 二层 · 22号窗口 · 鸡排盖浇饭,青花椒鸡排饭,pending,rice；spicy；protein,lunch；dinner,mild,1,7033d62f961b8fd0
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,22,鸡排盖浇饭,竹园二层餐厅 · 二层 · 22号窗口 · 鸡排盖浇饭,无骨炸鸡饭,pending,rice；snack；protein,lunch；dinner,none,1,67511531c8f2f5a1
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,22,鸡排盖浇饭,竹园二层餐厅 · 二层 · 22号窗口 · 鸡排盖浇饭,香菇馄饨,pending,noodle,lunch；dinner,none,1,9889843517cd677b
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,22,鸡排盖浇饭,竹园二层餐厅 · 二层 · 22号窗口 · 鸡排盖浇饭,香辣鸡排饭,pending,rice；spicy；protein,lunch；dinner,hot,1,d5d3fa930935f873
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,22,鸡排盖浇饭,竹园二层餐厅 · 二层 · 22号窗口 · 鸡排盖浇饭,小炒肉饭,pending,rice；protein,lunch；dinner,none,1,705ffa2cb1d6b67b
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,23,馄饨酱香鸡,竹园二层餐厅 · 二层 · 23号窗口 · 馄饨酱香鸡,葱油饼麻辣粉,pending,noodle；spicy；snack,breakfast；lunch；dinner,hot,1,2780a9c32305c4ec
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,23,馄饨酱香鸡,竹园二层餐厅 · 二层 · 23号窗口 · 馄饨酱香鸡,粉丝羊血汤,pending,noodle；light；protein,lunch；dinner,none,1,f0b93d23320d2f88
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,23,馄饨酱香鸡,竹园二层餐厅 · 二层 · 23号窗口 · 馄饨酱香鸡,海鲜馄饨,pending,noodle,lunch；dinner,none,1,a21f78c8fbbb93d4
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,23,馄饨酱香鸡,竹园二层餐厅 · 二层 · 23号窗口 · 馄饨酱香鸡,火腿肠粉,pending,noodle,lunch；dinner,none,1,cb5bb1caef910b74
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,23,馄饨酱香鸡,竹园二层餐厅 · 二层 · 23号窗口 · 馄饨酱香鸡,鸡蛋肠粉,pending,noodle；protein,lunch；dinner,none,1,1892448c80107dde
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,23,馄饨酱香鸡,竹园二层餐厅 · 二层 · 23号窗口 · 馄饨酱香鸡,鸡蛋花干夹馍,pending,snack；protein,lunch；dinner,none,1,52efb1204f9e1595
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,23,馄饨酱香鸡,竹园二层餐厅 · 二层 · 23号窗口 · 馄饨酱香鸡,酱香鸡饭,pending,rice；protein,lunch；dinner,none,1,69e078e8cefa7472
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,23,馄饨酱香鸡,竹园二层餐厅 · 二层 · 23号窗口 · 馄饨酱香鸡,米皮,pending,rice,lunch；dinner,none,1,3e678bd71a6cffd9
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,23,馄饨酱香鸡,竹园二层餐厅 · 二层 · 23号窗口 · 馄饨酱香鸡,面皮,pending,noodle,lunch；dinner,none,1,cb8d6d342bd63daf
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,23,馄饨酱香鸡,竹园二层餐厅 · 二层 · 23号窗口 · 馄饨酱香鸡,肉夹馍,pending,snack；protein；local,breakfast；lunch；dinner,none,1,390894879976feeb
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,23,馄饨酱香鸡,竹园二层餐厅 · 二层 · 23号窗口 · 馄饨酱香鸡,酸辣粉,pending,noodle；spicy,lunch；dinner,medium,1,729c6cc7074f8408
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,23,馄饨酱香鸡,竹园二层餐厅 · 二层 · 23号窗口 · 馄饨酱香鸡,香菇馄饨,pending,noodle,lunch；dinner,none,1,b56ff094682fa043
zhuyuan-2f,竹园二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/7TNIacqu478VkF3Kf8GSuQ,2024-09-27,south,竹园二层餐厅,二层,25,老潼关肉夹馍,竹园二层餐厅 · 二层 · 25号窗口 · 老潼关肉夹馍,葱油饼麻辣粉,pending,noodle；spicy；snack,breakfast；lunch；dinner,hot,1,8652a51947e751b5
